TRINITY_DN35070_c0_g1_i1.p1;Q6NS09;2.88e-34;31.208;99;Transmembrane protein 45B OS=Xenopus laevis OX=8355 GN=tmem45b PE=2 SV=1
TRINITY_DN59708_c0_g2_i3.p1;F1M3J4;1.41e-165;44.595;97;ATP-binding cassette subfamily C member 4 OS=Rattus norvegicus OX=10116 GN=Abcc4 PE=1 SV=3
TRINITY_DN59708_c0_g2_i3.p1;F1M3J4;4.58e-22;22.574;97;ATP-binding cassette subfamily C member 4 OS=Rattus norvegicus OX=10116 GN=Abcc4 PE=1 SV=3
TRINITY_DN59863_c1_g4_i2.p1;Q0IIV2;4.06e-140;50.476;99;Ammonium transporter Rh type B OS=Xenopus tropicalis OX=8364 GN=rhbg PE=2 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.81e-51;47.368;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;8.69e-50;48.632;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;6.03e-49;47.268;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;7.03e-47;41.970;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;4.03e-46;41.920;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.37e-44;45.777;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.73e-41;46.402;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;3.63e-41;41.648;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;3.63e-41;45.028;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;3.93e-38;39.224;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;3.34e-36;37.815;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;8.26e-36;42.222;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;7.58e-35;36.345;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.90e-34;38.259;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.22e-33;39.093;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;1.17e-18;45.631;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i1.p1;Q5UQ13;2.79e-14;39.924;86;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN59889_c1_g1_i4.p1;Q5UPS7;3.89e-68;41.516;73;Collagen-like protein 4 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R240 PE=4 SV=1
TRINITY_DN59889_c1_g1_i4.p1;Q5UPS7;7.88e-58;44.444;73;Collagen-like protein 4 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R240 PE=4 SV=1
TRINITY_DN59889_c1_g1_i4.p1;Q5UPS7;2.22e-52;45.012;73;Collagen-like protein 4 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R240 PE=4 SV=1
TRINITY_DN59889_c1_g1_i4.p1;Q5UPS7;1.07e-18;44.385;73;Collagen-like protein 4 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R240 PE=4 SV=1
TRINITY_DN60039_c2_g1_i2.p1;P31646;6.46e-64;42.798;95;Sodium- and chloride-dependent GABA transporter 2 OS=Rattus norvegicus OX=10116 GN=Slc6a13 PE=1 SV=1
TRINITY_DN60039_c2_g1_i7.p1;Q99884;1.62e-61;44.628;96;Sodium-dependent proline transporter OS=Homo sapiens OX=9606 GN=SLC6A7 PE=1 SV=2
TRINITY_DN60120_c0_g2_i2.p1;Q5F485;0.0;67.224;91;ATP-dependent RNA helicase DDX42 OS=Gallus gallus OX=9031 GN=DDX42 PE=2 SV=1
TRINITY_DN60152_c0_g1_i1.p1;Q90Y57;3.96e-23;24.964;98;Protein jagged-1a OS=Danio rerio OX=7955 GN=jag1a PE=2 SV=1
TRINITY_DN60152_c0_g1_i1.p1;Q90Y57;1.24e-12;30.705;98;Protein jagged-1a OS=Danio rerio OX=7955 GN=jag1a PE=2 SV=1
TRINITY_DN60152_c0_g1_i1.p1;Q90Y57;2.84e-11;32.673;98;Protein jagged-1a OS=Danio rerio OX=7955 GN=jag1a PE=2 SV=1
TRINITY_DN60152_c0_g1_i2.p1;Q90Y54;2.05e-26;25.783;89;Protein jagged-1b OS=Danio rerio OX=7955 GN=jag1b PE=2 SV=1
TRINITY_DN60152_c0_g1_i2.p1;Q90Y54;2.98e-13;33.178;89;Protein jagged-1b OS=Danio rerio OX=7955 GN=jag1b PE=2 SV=1
TRINITY_DN60152_c0_g1_i2.p1;Q90Y54;4.12e-13;29.644;89;Protein jagged-1b OS=Danio rerio OX=7955 GN=jag1b PE=2 SV=1
TRINITY_DN60213_c0_g1_i1.p1;Q9WVS8;2.36e-135;55.645;36;Mitogen-activated protein kinase 7 OS=Mus musculus OX=10090 GN=Mapk7 PE=1 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;1.61e-89;33.676;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;7.48e-83;33.487;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;1.40e-80;32.878;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;1.78e-78;32.118;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;2.03e-71;31.850;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60295_c2_g1_i1.p1;Q5UQ13;1.77e-44;34.298;76;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN60327_c0_g2_i3.p1;P24367;1.18e-36;54.867;88;Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus OX=9031 GN=PPIB PE=2 SV=1
TRINITY_DN60327_c0_g2_i4.p1;P80311;8.24e-53;43.750;73;Peptidyl-prolyl cis-trans isomerase B OS=Bos taurus OX=9913 GN=PPIB PE=1 SV=4
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;9.71e-30;33.778;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;2.52e-17;28.889;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;2.64e-17;30.769;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;4.54e-15;26.068;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;4.34e-14;26.180;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;3.45e-09;25.688;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;1.01e-08;33.636;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;3.79e-08;28.042;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;3.55e-07;28.947;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60352_c5_g1_i1.p1;Q9W332;6.63e-06;27.442;82;Cubilin homolog OS=Drosophila melanogaster OX=7227 GN=Cubn PE=2 SV=3
TRINITY_DN60372_c1_g2_i2.p1;Q7T3S3;1.55e-29;29.502;64;Carbohydrate sulfotransferase 11 OS=Danio rerio OX=7955 GN=chst11 PE=2 SV=1
TRINITY_DN60434_c1_g1_i2.p1;Q9Y394;8.35e-83;45.302;87;Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1
TRINITY_DN60475_c0_g2_i1.p1;Q9PVW7;5.26e-07;40.385;43;Complement component C8 beta chain OS=Paralichthys olivaceus OX=8255 GN=c8b PE=2 SV=1
TRINITY_DN60475_c0_g2_i2.p1;Q9PVW7;5.21e-07;40.385;43;Complement component C8 beta chain OS=Paralichthys olivaceus OX=8255 GN=c8b PE=2 SV=1
TRINITY_DN60527_c0_g3_i1.p1;P85838;7.08e-28;35.833;94;Ferritin, heavy subunit OS=Trematomus bernacchii OX=40690 PE=1 SV=1
TRINITY_DN60702_c0_g1_i4.p1;Q6INU7;2.02e-34;33.613;89;Ferric reductase 1 OS=Xenopus laevis OX=8355 GN=frrs1 PE=2 SV=1
TRINITY_DN60810_c0_g1_i13.p1;Q0P4P2;9.27e-56;41.667;56;Fibrinogen C domain-containing protein 1 OS=Xenopus tropicalis OX=8364 GN=fibcd1 PE=2 SV=1
TRINITY_DN60840_c0_g1_i1.p1;Q32KI9;1.87e-136;43.976;84;Arylsulfatase I OS=Mus musculus OX=10090 GN=Arsi PE=2 SV=1
TRINITY_DN60879_c5_g1_i2.p1;O74423;6.53e-12;30.472;64;Epsin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ent1 PE=1 SV=2
TRINITY_DN60953_c0_g1_i5.p1;P24507;5.10e-21;25.484;72;Synaptotagmin-C OS=Diplobatis ommata OX=1870830 GN=P65-C PE=2 SV=1
TRINITY_DN61240_c0_g1_i1.p1;P00920;1.72e-55;38.636;83;Carbonic anhydrase 2 OS=Mus musculus OX=10090 GN=Ca2 PE=1 SV=4
TRINITY_DN61436_c1_g2_i4.p1;Q40588;6.83e-39;25.079;77;L-ascorbate oxidase OS=Nicotiana tabacum OX=4097 GN=AAO PE=2 SV=1
TRINITY_DN61634_c1_g1_i1.p1;P10079;9.93e-22;58.442;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;5.50e-18;51.765;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;7.21e-18;53.425;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;2.66e-17;53.425;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.28e-16;59.375;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.99e-16;50.633;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;4.35e-16;55.224;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.07e-15;52.055;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.11e-15;47.945;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.70e-15;50.649;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;2.24e-15;53.247;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;2.51e-14;50.000;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;4.82e-14;55.405;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;5.31e-14;54.795;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;8.07e-14;48.750;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;1.48e-13;50.725;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g1_i1.p1;P10079;4.10e-13;44.156;20;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;6.67e-29;59.184;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.35e-28;59.783;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.31e-27;44.715;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.63e-26;53.061;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;7.92e-26;56.667;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;2.64e-25;52.577;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;3.46e-25;54.945;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.49e-24;54.839;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;2.11e-24;54.945;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;2.76e-24;50.000;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;3.29e-24;52.174;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.82e-23;51.648;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;2.00e-23;52.747;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;1.50e-21;50.538;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;6.41e-21;48.980;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;9.97e-21;50.000;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;2.55e-20;46.392;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61634_c1_g2_i2.p1;P10079;7.20e-20;50.000;63;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61693_c3_g1_i2.p1;Q7TN88;7.22e-79;27.219;95;Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
TRINITY_DN61693_c3_g1_i2.p1;Q7TN88;7.38e-36;34.016;95;Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
TRINITY_DN61693_c3_g2_i1.p1;Q7TN88;6.17e-31;33.113;34;Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
TRINITY_DN61710_c0_g1_i3.p1;Q9Y345;0.0;50.164;94;Sodium- and chloride-dependent glycine transporter 2 OS=Homo sapiens OX=9606 GN=SLC6A5 PE=1 SV=3
TRINITY_DN61710_c0_g1_i6.p1;Q9Y345;0.0;48.313;95;Sodium- and chloride-dependent glycine transporter 2 OS=Homo sapiens OX=9606 GN=SLC6A5 PE=1 SV=3
TRINITY_DN61719_c0_g1_i1.p1;Q6ZRP7;4.68e-21;34.921;34;Sulfhydryl oxidase 2 OS=Homo sapiens OX=9606 GN=QSOX2 PE=1 SV=3
TRINITY_DN61719_c0_g2_i2.p1;Q8BND5;1.89e-27;32.000;91;Sulfhydryl oxidase 1 OS=Mus musculus OX=10090 GN=Qsox1 PE=1 SV=1
TRINITY_DN61804_c1_g1_i1.p1;P10079;5.97e-79;50.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;2.46e-75;48.864;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;2.00e-74;48.864;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;3.58e-74;48.263;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;3.69e-74;48.106;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;2.33e-72;47.727;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;1.93e-71;46.792;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;2.99e-71;47.710;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;5.54e-70;47.727;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;6.50e-69;46.591;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;7.26e-69;45.627;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;1.42e-65;48.536;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;2.32e-33;46.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c1_g1_i1.p1;P10079;1.16e-24;31.884;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;2.43e-91;45.879;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;9.84e-89;46.389;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;1.56e-80;42.778;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;2.14e-80;44.054;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;3.70e-80;46.429;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;5.91e-78;45.122;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;4.57e-73;47.492;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;4.90e-46;43.256;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g1_i1.p1;P10079;2.20e-40;35.920;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g2_i1.p1;P07207;7.92e-40;46.707;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;6.90e-35;45.679;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.70e-33;42.515;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.63e-31;40.719;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;7.05e-30;40.828;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;3.12e-28;38.816;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.01e-27;41.060;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;3.67e-27;41.497;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;5.22e-27;41.875;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.15e-26;41.892;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.37e-25;37.736;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;1.97e-24;35.714;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;2.15e-24;31.707;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;4.67e-24;38.608;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;6.68e-23;37.500;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;5.83e-22;36.471;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;7.01e-13;36.937;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g2_i1.p1;P07207;2.66e-11;34.911;65;Neurogenic locus Notch protein OS=Drosophila melanogaster OX=7227 GN=N PE=1 SV=3
TRINITY_DN61804_c2_g3_i1.p1;P10079;2.08e-63;46.429;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;4.30e-62;45.703;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;4.21e-61;45.312;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;2.15e-60;44.444;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
